"Heaving frequency in [Hz],  from motor excitations",Wind speed [m/s],0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.9,10,1.0,0.19057377,1.0,0.9945,0.0031380753,1.0,0.9795,0.979,1.0,0.9835,0.029,0.9315,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.02,0.078,0.927,0.927,0.0,0.927,0.2555,0.073,0.0765,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1865,0.9505,0.0495,0.0495,0.865,0.2015,1.0,0.73,0.9325,0.0675,0.1345,0.4725,0.268,0.939,0.135,0.2025,0.0495,0.2745,0.775,0.0085,0.817,0.0,0.9085,0.4575,0.9085,0.366,0.033,0.549,0.183,0.0,0.3535,0.0965,0.9085,0.3195,1.0,0.817,0.0015,0.7255,0.502,0.8755,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.103,0.3735,0.6215,0.0,0.5355,0.472,0.633,0.249,0.1245,1.0,0.6265,0.391
1.9,10,1.0,0.17520492,1.0,0.9945,0.004707113,1.0,0.979,0.979,1.0,0.983,0.029,0.942,1.0,0.0585,0.961,0.0585,0.9735,0.9995,0.0,0.0185,0.0805,0.927,0.927,0.0,0.927,0.2555,0.073,0.076,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1875,0.9505,0.0495,0.0495,0.865,0.2025,1.0,0.73,0.9325,0.0675,0.1335,0.4725,0.2685,0.9365,0.135,0.2025,0.04,0.2745,0.7965,0.0105,0.817,0.0,0.9085,0.457,0.9085,0.366,0.03,0.549,0.183,0.0,0.3525,0.0975,0.9085,0.305,1.0,0.817,0.001,0.7255,0.502,0.8755,0.5005,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.0995,0.3735,0.6195,0.0,0.566,0.4485,0.6345,0.249,0.1245,1.0,0.6265,0.389
1.9,10,1.0,0.19211066,1.0,0.9945,0.0026150628,1.0,0.979,0.979,1.0,0.985,0.029,0.9405,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.013,0.07,0.927,0.927,0.0,0.927,0.2555,0.073,0.081,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.187,0.9505,0.0495,0.0495,0.865,0.2,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.268,0.94,0.135,0.2025,0.0475,0.2745,0.7475,0.0075,0.817,0.0,0.9085,0.4575,0.9085,0.366,0.0325,0.549,0.183,0.0,0.3545,0.098,0.9075,0.3375,1.0,0.817,0.0005,0.7255,0.502,0.8755,0.4995,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.1225,0.3735,0.6205,0.0,0.5605,0.463,0.6295,0.249,0.1245,1.0,0.6265,0.4015
1.9,10,1.0,0.18391393,1.0,0.9945,0.0026150628,1.0,0.979,0.979,1.0,0.986,0.029,0.9375,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.0145,0.075,0.927,0.927,0.0,0.927,0.2555,0.073,0.075,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1875,0.9505,0.0495,0.0495,0.865,0.2015,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.2635,0.94,0.135,0.2025,0.0425,0.2745,0.745,0.0055,0.817,0.0,0.9085,0.457,0.9085,0.366,0.0535,0.549,0.183,0.0,0.351,0.0975,0.908,0.3295,1.0,0.817,0.0015,0.7255,0.502,0.8755,0.501,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.118,0.3735,0.6205,0.0,0.5485,0.4695,0.6365,0.249,0.1245,1.0,0.6265,0.397
1.9,10,1.0,0.17879099,1.0,0.9945,0.003661088,1.0,0.979,0.979,1.0,0.983,0.029,0.9375,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.0165,0.07,0.927,0.927,0.0,0.927,0.2555,0.073,0.0785,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1885,0.9505,0.0495,0.0495,0.865,0.2005,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.265,0.946,0.135,0.2025,0.044,0.2745,0.7545,0.0035,0.817,0.0,0.9085,0.457,0.9085,0.366,0.0285,0.549,0.183,0.0,0.345,0.0945,0.9085,0.3165,1.0,0.817,0.001,0.7255,0.502,0.8755,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.1,0.3735,0.6165,0.0,0.548,0.457,0.6325,0.249,0.1245,1.0,0.6265,0.379
1.9,10,1.0,0.16956967,1.0,0.9945,0.004707113,1.0,0.9795,0.979,1.0,0.9845,0.029,0.94,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.011,0.0675,0.927,0.927,0.0,0.927,0.2555,0.0715,0.076,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1825,0.9505,0.0495,0.0495,0.865,0.199,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.261,0.944,0.135,0.2025,0.0315,0.2745,0.7945,0.0035,0.817,0.0,0.9085,0.457,0.9085,0.366,0.0205,0.549,0.183,0.0,0.341,0.094,0.9085,0.316,1.0,0.817,0.0,0.7255,0.502,0.8755,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.095,0.3735,0.618,0.0,0.5615,0.446,0.6355,0.249,0.1245,1.0,0.6265,0.385
1.9,10,1.0,0.1772541,1.0,0.9945,0.003661088,1.0,0.9795,0.979,1.0,0.984,0.029,0.949,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.007,0.0735,0.927,0.927,0.0,0.927,0.2555,0.072,0.075,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.191,0.9505,0.0495,0.0495,0.865,0.201,1.0,0.73,0.9325,0.0675,0.1345,0.4725,0.2655,0.9435,0.135,0.2025,0.0245,0.2745,0.7995,0.0035,0.817,0.0,0.9085,0.455,0.9085,0.366,0.0185,0.549,0.183,0.0,0.3455,0.0945,0.9085,0.309,1.0,0.817,0.0,0.7255,0.502,0.8755,0.501,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.109,0.3735,0.6205,0.0,0.581,0.4455,0.637,0.249,0.1245,1.0,0.6265,0.4085
1.9,10,1.0,0.18852459,1.0,0.9945,0.0026150628,1.0,0.979,0.979,1.0,0.9865,0.029,0.9455,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.006,0.071,0.927,0.927,0.0,0.927,0.2555,0.072,0.0785,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.187,0.9505,0.0495,0.0495,0.865,0.1995,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.261,0.9455,0.135,0.2025,0.0335,0.2745,0.7985,0.003,0.817,0.0,0.9085,0.457,0.9085,0.366,0.023,0.549,0.183,0.0,0.343,0.0955,0.9085,0.3155,1.0,0.817,0.0,0.7255,0.502,0.8755,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.1075,0.3735,0.6215,0.0,0.5655,0.4565,0.6355,0.249,0.1245,1.0,0.6265,0.401
1.9,10,1.0,0.18903689,1.0,0.9945,0.005753138,1.0,0.979,0.979,1.0,0.9835,0.029,0.942,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.0095,0.0685,0.927,0.927,0.0,0.927,0.2555,0.072,0.0765,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.192,0.9505,0.0495,0.0495,0.865,0.2005,1.0,0.73,0.9325,0.0675,0.1345,0.4725,0.263,0.9415,0.135,0.2025,0.037,0.2745,0.7955,0.008,0.817,0.0,0.9085,0.4565,0.9085,0.366,0.024,0.549,0.183,0.0,0.346,0.096,0.9085,0.3155,1.0,0.817,0.0,0.7255,0.502,0.8755,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.105,0.3735,0.62,0.0,0.5685,0.4515,0.64,0.249,0.1245,1.0,0.6265,0.389
1.9,10,1.0,0.19518442,1.0,0.9945,0.0062761507,1.0,0.979,0.979,1.0,0.984,0.029,0.9465,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.0075,0.0715,0.927,0.927,0.0,0.927,0.2555,0.0715,0.0745,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.184,0.9505,0.0495,0.0495,0.865,0.1985,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.2605,0.9435,0.135,0.2025,0.032,0.2745,0.7945,0.002,0.817,0.0,0.9085,0.456,0.9085,0.366,0.027,0.549,0.183,0.0,0.348,0.096,0.9085,0.3135,1.0,0.817,0.0,0.7255,0.502,0.8755,0.5005,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.1025,0.3735,0.621,0.0,0.566,0.4615,0.6355,0.249,0.1245,1.0,0.6265,0.396
1.9,10,1.0,0.18596311,1.0,0.9945,0.0031380753,1.0,0.979,0.979,1.0,0.984,0.029,0.946,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.0135,0.0715,0.927,0.927,0.0,0.927,0.2555,0.0705,0.077,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.187,0.9505,0.0495,0.0495,0.865,0.2005,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.26,0.9395,0.135,0.2025,0.0335,0.2745,0.8005,0.002,0.817,0.0,0.9085,0.4575,0.9085,0.366,0.021,0.549,0.183,0.0,0.3395,0.094,0.9085,0.3075,1.0,0.817,0.0005,0.7255,0.502,0.8755,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.105,0.3735,0.618,0.0,0.566,0.4585,0.632,0.249,0.1245,1.0,0.6265,0.3865
1.9,10,1.0,0.18237706,1.0,0.9945,0.003661088,1.0,0.9795,0.979,1.0,0.9845,0.029,0.9505,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.01,0.0685,0.927,0.927,0.0,0.927,0.2555,0.072,0.076,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.186,0.9505,0.0495,0.0495,0.865,0.2005,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.262,0.9445,0.135,0.2025,0.0295,0.2745,0.7995,0.0035,0.817,0.0,0.9085,0.4575,0.9085,0.366,0.0135,0.549,0.183,0.0,0.3425,0.0935,0.9085,0.306,1.0,0.817,0.0,0.7255,0.502,0.8755,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.101,0.3735,0.619,0.0,0.578,0.4355,0.638,0.249,0.1245,1.0,0.6265,0.3875
1.9,10,1.0,0.19672132,1.0,0.9945,0.0052301255,1.0,0.979,0.979,1.0,0.986,0.029,0.95,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.007,0.0685,0.927,0.927,0.0,0.927,0.2555,0.0695,0.077,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.183,0.9505,0.0495,0.0495,0.865,0.2005,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.261,0.947,0.135,0.2025,0.027,0.2745,0.809,0.0025,0.817,0.0,0.9085,0.456,0.9085,0.366,0.024,0.549,0.183,0.0,0.346,0.0945,0.9085,0.3175,1.0,0.817,0.0,0.7255,0.502,0.8755,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.0895,0.3735,0.6195,0.0,0.5825,0.4385,0.635,0.249,0.1245,1.0,0.6265,0.384
1.9,20,1.0,0.19825819,1.0,0.9945,0.010460251,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.0415,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.1895,0.0,0.073,0.1095,0.0455,0.836,0.95,1.0,0.069,0.86,0.099,1.0,0.05,1.0,0.0425,0.0495,0.865,0.0675,0.8615,0.73,0.985,0.0035,0.0,0.368,0.135,0.996,0.135,0.2025,0.0,0.2365,0.817,0.0,0.7575,0.0,0.9085,0.183,1.0,0.3105,0.0,0.528,0.183,0.0,0.0915,0.0915,0.9085,0.1915,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.0565,0.8755,0.319,0.8755,0.409,0.0,0.1245,0.934,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.703,0.3735
1.9,20,1.0,0.21106558,1.0,0.9945,0.008891214,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.042,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.1835,0.0,0.073,0.1095,0.0245,0.841,0.9495,1.0,0.08,0.8455,0.099,1.0,0.05,1.0,0.04,0.0495,0.865,0.0675,0.8415,0.73,0.9765,0.005,0.0,0.362,0.135,0.9965,0.135,0.2025,0.0,0.2345,0.817,0.0,0.7685,0.0,0.9085,0.183,1.0,0.3225,0.0,0.5365,0.183,0.0,0.0915,0.0915,0.9085,0.1885,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.0775,0.8755,0.285,0.8755,0.438,0.0,0.1245,0.962,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.692,0.3735
1.9,20,1.0,0.21157786,1.0,0.9945,0.0067991633,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9815,0.0415,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.2135,0.0,0.073,0.1095,0.034,0.846,0.949,1.0,0.0875,0.868,0.099,1.0,0.05,1.0,0.045,0.0495,0.865,0.0675,0.8385,0.73,0.987,0.0035,0.0,0.3665,0.135,0.9965,0.135,0.2025,0.0,0.2305,0.817,0.0,0.7565,0.0,0.9085,0.183,1.0,0.3115,0.0,0.525,0.183,0.0,0.0915,0.0915,0.9085,0.191,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.071,0.8755,0.291,0.8755,0.402,0.0,0.1245,0.944,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.692,0.3735
1.9,20,1.0,0.20491803,1.0,0.9945,0.0041841003,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.0435,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.194,0.0,0.073,0.1095,0.0225,0.8585,0.9485,1.0,0.0845,0.8515,0.099,1.0,0.0495,1.0,0.0445,0.0495,0.865,0.0675,0.8405,0.73,0.9905,0.0015,0.0,0.359,0.135,0.9975,0.135,0.2025,0.0,0.233,0.817,0.0,0.7575,0.0,0.9085,0.183,1.0,0.314,0.0,0.5385,0.183,0.0,0.0915,0.0915,0.9085,0.1865,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.0555,0.8755,0.281,0.8755,0.4425,0.0,0.1245,0.9745,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.7065,0.3735
1.9,20,1.0,0.19364753,1.0,0.9945,0.0062761507,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.0405,0.98,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.2005,0.0,0.073,0.1095,0.034,0.8545,0.9505,1.0,0.085,0.8575,0.099,1.0,0.0515,1.0,0.043,0.0495,0.865,0.0675,0.8515,0.73,0.99,0.005,0.0,0.3655,0.135,0.9995,0.135,0.2025,0.0,0.2205,0.817,0.0,0.7645,0.0,0.9085,0.183,1.0,0.309,0.0,0.52,0.183,0.0,0.0915,0.0915,0.9085,0.1875,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.0535,0.8755,0.2855,0.8755,0.3735,0.0,0.1245,0.943,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.7185,0.3735
1.9,20,1.0,0.19415984,1.0,0.9945,0.008891214,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.039,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.196,0.0,0.073,0.1095,0.0055,0.8505,0.95,1.0,0.0805,0.8655,0.099,1.0,0.05,1.0,0.041,0.0495,0.865,0.0675,0.859,0.73,0.979,0.002,0.0,0.334,0.135,0.997,0.135,0.2025,0.0,0.2365,0.817,0.0,0.768,0.0,0.9085,0.183,1.0,0.303,0.0,0.5355,0.183,0.0,0.0915,0.0915,0.9085,0.188,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.047,0.8755,0.245,0.8755,0.4605,0.0,0.1245,0.9735,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.6845,0.3735
1.9,20,1.0,0.19467214,1.0,0.9945,0.008368201,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.042,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.2015,0.0,0.073,0.1095,0.021,0.86,0.9505,1.0,0.08,0.863,0.099,1.0,0.0505,1.0,0.044,0.0495,0.865,0.0675,0.856,0.73,0.9885,0.001,0.0,0.3405,0.135,0.9975,0.135,0.2025,0.0,0.225,0.817,0.0,0.768,0.0,0.9085,0.183,1.0,0.3105,0.0,0.53,0.183,0.0,0.0915,0.0915,0.9085,0.186,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.07,0.8755,0.279,0.8755,0.3545,0.0,0.1245,0.9695,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.722,0.3735
1.9,20,1.0,0.19928278,1.0,0.9945,0.0067991633,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.038,0.98,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.187,0.0,0.073,0.1095,0.0135,0.86,0.9505,1.0,0.084,0.8715,0.099,1.0,0.051,1.0,0.0355,0.0495,0.865,0.0675,0.8615,0.73,0.9975,0.0025,0.0,0.3055,0.135,0.9975,0.135,0.2025,0.0,0.2205,0.817,0.0,0.77,0.0,0.9085,0.183,1.0,0.302,0.0,0.5125,0.183,0.0,0.0915,0.0915,0.9085,0.1895,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.039,0.8755,0.2385,0.8755,0.298,0.0,0.1245,0.954,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.7305,0.3735
1.9,20,1.0,0.20235656,1.0,0.9945,0.009414226,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.0445,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.1895,0.0,0.073,0.1095,0.0005,0.868,0.9505,1.0,0.0735,0.859,0.099,1.0,0.05,1.0,0.037,0.0495,0.865,0.0675,0.8585,0.73,0.9915,0.003,0.0,0.299,0.135,0.9985,0.135,0.2025,0.0,0.2295,0.817,0.0,0.7735,0.0,0.9085,0.183,1.0,0.314,0.0,0.529,0.183,0.0,0.0915,0.0915,0.9085,0.1895,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.0755,0.8755,0.2185,0.8755,0.314,0.0,0.1245,0.9675,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.697,0.3735
1.9,20,1.0,0.21055327,1.0,0.9945,0.013598327,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.037,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.197,0.0,0.073,0.1095,0.0095,0.8675,0.95,1.0,0.076,0.864,0.099,1.0,0.05,1.0,0.0415,0.0495,0.865,0.0675,0.877,0.73,0.993,0.0035,0.0,0.317,0.135,0.999,0.135,0.2025,0.0,0.2275,0.817,0.0,0.7495,0.0,0.9085,0.183,1.0,0.305,0.0,0.521,0.183,0.0,0.0915,0.0915,0.9085,0.187,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.0515,0.8755,0.246,0.8755,0.2985,0.0,0.1245,0.9765,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.7155,0.3735
1.9,20,1.0,0.21106558,1.0,0.9945,0.007322176,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.981,0.0395,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.1975,0.0,0.073,0.1095,0.0085,0.857,0.9505,1.0,0.0775,0.8625,0.099,1.0,0.0495,1.0,0.041,0.0495,0.865,0.0675,0.8635,0.73,0.998,0.0025,0.0,0.3155,0.135,0.9955,0.135,0.2025,0.0,0.224,0.817,0.0,0.765,0.0,0.9085,0.183,1.0,0.306,0.0,0.518,0.183,0.0,0.0915,0.0915,0.9085,0.185,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.031,0.8755,0.242,0.8755,0.3355,0.0,0.1245,0.979,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.7215,0.3735
1.9,20,1.0,0.21106558,1.0,0.9945,0.012029288,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.036,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.192,0.0,0.073,0.1095,0.0355,0.8565,0.943,1.0,0.0835,0.8715,0.099,1.0,0.051,1.0,0.0445,0.0495,0.865,0.0675,0.837,0.73,0.9955,0.003,0.0,0.3345,0.135,0.998,0.135,0.2025,0.0,0.2265,0.817,0.0,0.7575,0.0,0.9085,0.183,1.0,0.308,0.0,0.53,0.183,0.0,0.0915,0.0915,0.9085,0.191,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.079,0.8755,0.2945,0.8755,0.3895,0.0,0.1245,0.931,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.6885,0.3735
1.9,20,1.0,0.20389344,1.0,0.9945,0.009414226,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.033,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.195,0.0,0.073,0.1095,0.0435,0.846,0.948,1.0,0.087,0.8565,0.099,1.0,0.0515,1.0,0.046,0.0495,0.865,0.0675,0.8715,0.73,0.9685,0.0005,0.0,0.36,0.135,0.9975,0.135,0.2025,0.0,0.234,0.817,0.0,0.769,0.0,0.9085,0.183,1.0,0.332,0.0,0.5385,0.183,0.0,0.0915,0.0915,0.9085,0.185,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.0925,0.8755,0.316,0.8755,0.4245,0.0,0.1245,0.941,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.6785,0.3735
1.9,20,1.0,0.20594262,1.0,0.9945,0.0062761507,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.0305,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.196,0.0,0.073,0.1095,0.0175,0.8575,0.949,1.0,0.0925,0.867,0.099,1.0,0.0505,1.0,0.043,0.0495,0.865,0.0675,0.858,0.73,0.99,0.0005,0.0,0.3355,0.135,0.9965,0.135,0.2025,0.0,0.227,0.817,0.0,0.771,0.0,0.9085,0.183,1.0,0.3095,0.0,0.5345,0.183,0.0,0.0915,0.0915,0.9085,0.1875,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.0555,0.8755,0.287,0.8755,0.3925,0.0,0.1245,0.964,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.6955,0.3735
1.9,20,1.0,0.21209016,1.0,0.9945,0.009937239,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9815,0.031,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.1995,0.0,0.073,0.1095,0.018,0.8485,0.9485,1.0,0.0945,0.863,0.099,1.0,0.051,1.0,0.0415,0.0495,0.865,0.0675,0.873,0.73,0.984,0.0005,0.0,0.312,0.135,0.999,0.135,0.2025,0.0,0.229,0.817,0.0,0.7815,0.0,0.9085,0.183,1.0,0.317,0.0,0.518,0.183,0.0,0.0915,0.0915,0.9085,0.1865,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.0805,0.8755,0.2875,0.8755,0.34,0.0,0.1245,0.945,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.6985,0.3735
1.9,20,1.0,0.21516393,1.0,0.9945,0.012552301,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.032,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.204,0.0,0.073,0.1095,0.01,0.8525,0.9465,1.0,0.087,0.857,0.099,1.0,0.051,1.0,0.0415,0.0495,0.865,0.0675,0.874,0.73,0.983,0.001,0.0,0.31,0.135,0.998,0.135,0.2025,0.0,0.2245,0.817,0.0,0.764,0.0,0.9085,0.183,1.0,0.332,0.0,0.53,0.183,0.0,0.0915,0.0915,0.9085,0.1885,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.085,0.8755,0.2545,0.8755,0.3625,0.0,0.1245,0.9665,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.7025,0.3735
1.9,20,1.0,0.20696722,1.0,0.9945,0.010460251,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9815,0.0325,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.205,0.0,0.073,0.1095,0.0035,0.859,0.949,1.0,0.079,0.8635,0.099,1.0,0.0495,1.0,0.0415,0.0495,0.865,0.0675,0.862,0.73,0.9865,0.0005,0.0,0.3235,0.135,0.998,0.135,0.2025,0.0,0.229,0.817,0.0,0.782,0.0,0.9085,0.183,1.0,0.314,0.0,0.5175,0.183,0.0,0.0915,0.0915,0.9085,0.1905,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.083,0.8755,0.222,0.8755,0.3785,0.0,0.1245,0.9665,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.708,0.3735
